# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead:
#
#    yarn content add-redirect <fromURL> <toURL>
#
# FROM-URL	TO-URL
/pl/docs/AJAX	/pl/docs/Web/Guide/AJAX
/pl/docs/AJAX/Na_początek	/pl/docs/Web/Guide/AJAX/Getting_Started
/pl/docs/AJAX:Na_początek	/pl/docs/Web/Guide/AJAX/Getting_Started
/pl/docs/API_dostępu_do_danych_z_kanałów	/pl/docs/orphaned/API_dostępu_do_danych_z_kanałów
/pl/docs/Accessibility	/pl/docs/Web/Accessibility
/pl/docs/Aktualizacja_aplikacji_internetowych_dla_Firefoksa_3	/pl/docs/Mozilla/Firefox/Releases/3/Updating_web_applications
/pl/docs/Aktualizacja_rozszerzeń_dla_Firefoksa_3	/pl/docs/orphaned/Aktualizacja_rozszerzeń_dla_Firefoksa_3
/pl/docs/Aktualizacja_rozszerzeń_do_Firefoksa_2	/pl/docs/Mozilla/Firefox/Releases/2/Updating_extensions
/pl/docs/Bezpieczeństwo_w_Firefoksie_2	/pl/docs/Mozilla/Firefox/Releases/2/Security_changes
/pl/docs/Bezpieczny_dostęp_do_zawartości_DOM_z_chrome	/pl/docs/Bezpieczny_dostęp_do_składników_DOM_z_poziomu_chrome
/pl/docs/Bugzilla_(link)	https://bugzilla.mozilla.org/enter_bug.cgi?format=guided
/pl/docs/CSS	/pl/docs/Web/CSS
/pl/docs/CSS/-moz-appearance	/pl/docs/Web/CSS/appearance
/pl/docs/CSS/-moz-background-inline-policy	/pl/docs/Web/CSS/box-decoration-break
/pl/docs/CSS/-moz-background-origin	/pl/docs/Web/CSS/background-origin
/pl/docs/CSS/-moz-binding	/pl/docs/Web/CSS/-moz-binding
/pl/docs/CSS/-moz-border-bottom-colors	/pl/docs/Web/CSS/-moz-border-bottom-colors
/pl/docs/CSS/-moz-border-left-colors	/pl/docs/Web/CSS/-moz-border-left-colors
/pl/docs/CSS/-moz-border-radius	/pl/docs/Web/CSS/border-radius
/pl/docs/CSS/-moz-border-radius-bottomleft	/pl/docs/Web/CSS/border-bottom-left-radius
/pl/docs/CSS/-moz-border-radius-bottomright	/pl/docs/Web/CSS/border-bottom-right-radius
/pl/docs/CSS/-moz-border-radius-topleft	/pl/docs/Web/CSS/border-top-left-radius
/pl/docs/CSS/-moz-border-radius-topright	/pl/docs/Web/CSS/border-top-right-radius
/pl/docs/CSS/-moz-box-align	/pl/docs/Web/CSS/box-align
/pl/docs/CSS/-moz-box-direction	/pl/docs/Web/CSS/box-direction
/pl/docs/CSS/-moz-box-flex	/pl/docs/Web/CSS/box-flex
/pl/docs/CSS/-moz-box-orient	/pl/docs/Web/CSS/box-orient
/pl/docs/CSS/-moz-box-pack	/pl/docs/Web/CSS/box-pack
/pl/docs/CSS/-moz-box-sizing	/pl/docs/Web/CSS/box-sizing
/pl/docs/CSS/-moz-image-region	/pl/docs/Web/CSS/-moz-image-region
/pl/docs/CSS/-moz-opacity	/pl/docs/Web/CSS/opacity
/pl/docs/CSS/-moz-outline	/pl/docs/Web/CSS/outline
/pl/docs/CSS/-moz-outline-color	/pl/docs/Web/CSS/outline-color
/pl/docs/CSS/-moz-outline-offset	/pl/docs/Web/CSS/outline-offset
/pl/docs/CSS/-moz-outline-radius	/pl/docs/Web/CSS/-moz-outline-radius
/pl/docs/CSS/-moz-outline-radius-bottomleft	/pl/docs/Web/CSS/-moz-outline-radius-bottomleft
/pl/docs/CSS/-moz-outline-radius-bottomright	/pl/docs/Web/CSS/-moz-outline-radius-bottomright
/pl/docs/CSS/-moz-outline-radius-topleft	/pl/docs/Web/CSS/-moz-outline-radius-topleft
/pl/docs/CSS/:-moz-tree-cell	/pl/docs/Web/CSS/:-moz-tree-cell
/pl/docs/CSS/:-moz-tree-cell-text	/pl/docs/Web/CSS/:-moz-tree-cell-text
/pl/docs/CSS/:-moz-tree-column	/pl/docs/Web/CSS/:-moz-tree-column
/pl/docs/CSS/:-moz-tree-drop-feedback	/pl/docs/Web/CSS/:-moz-tree-drop-feedback
/pl/docs/CSS/:-moz-tree-image	/pl/docs/Web/CSS/:-moz-tree-image
/pl/docs/CSS/:-moz-tree-indentation	/pl/docs/Web/CSS/:-moz-tree-indentation
/pl/docs/CSS/:-moz-tree-line	/pl/docs/Web/CSS/:-moz-tree-line
/pl/docs/CSS/:-moz-tree-progressmeter	/pl/docs/Web/CSS/:-moz-tree-progressmeter
/pl/docs/CSS/:-moz-tree-row	/pl/docs/Web/CSS/:-moz-tree-row
/pl/docs/CSS/:-moz-tree-separator	/pl/docs/Web/CSS/:-moz-tree-separator
/pl/docs/CSS/:-moz-tree-twisty	/pl/docs/Web/CSS/:-moz-tree-twisty
/pl/docs/CSS/:after	/pl/docs/Web/CSS/::after
/pl/docs/CSS/:before	/pl/docs/Web/CSS/::before
/pl/docs/CSS/:empty	/pl/docs/Web/CSS/:empty
/pl/docs/CSS/:first-child	/pl/docs/Web/CSS/:first-child
/pl/docs/CSS/:first-letter	/pl/docs/Web/CSS/::first-letter
/pl/docs/CSS/:first-node	/pl/docs/Web/CSS/:-moz-first-node
/pl/docs/CSS/:lang	/pl/docs/Web/CSS/:lang
/pl/docs/CSS/:last-child	/pl/docs/Web/CSS/:last-child
/pl/docs/CSS/:last-node	/pl/docs/Web/CSS/:-moz-last-node
/pl/docs/CSS/:not	/pl/docs/Web/CSS/:not
/pl/docs/CSS/:root	/pl/docs/Web/CSS/:root
/pl/docs/CSS/@-moz-document	/pl/docs/Web/CSS/@document
/pl/docs/CSS/@import	/pl/docs/Web/CSS/@import
/pl/docs/CSS/@media	/pl/docs/Web/CSS/@media
/pl/docs/CSS/CSS_Reference	/pl/docs/Web/CSS/Reference
/pl/docs/CSS/Dziedziczenie	/pl/docs/Web/CSS/inheritance
/pl/docs/CSS/Getting_Started/Tables	/pl/docs/Learn/CSS/Building_blocks/Styling_tables
/pl/docs/CSS/Inne_zasoby	/pl/docs/conflicting/Web/CSS
/pl/docs/CSS/Margin	/pl/docs/Web/CSS/Margin
/pl/docs/CSS/Na_początek	/pl/docs/Learn/CSS/First_steps
/pl/docs/CSS/Na_początek/Bloki	/pl/docs/Learn/CSS/Building_blocks
/pl/docs/CSS/Na_początek/Czym_jest_CSS	/pl/docs/Learn/CSS/First_steps/How_CSS_works
/pl/docs/CSS/Na_początek/Czym_jest_CSS?	/pl/docs/Learn/CSS/First_steps/How_CSS_works
/pl/docs/CSS/Na_początek/Czytelny_CSS	/pl/docs/Learn/CSS/First_steps/How_CSS_is_structured
/pl/docs/CSS/Na_początek/Dane_XML	/pl/docs/Web/CSS/Na_początek/Dane_XML
/pl/docs/CSS/Na_początek/Grafika_SVG	/pl/docs/Web/SVG/Tutorial/SVG_and_CSS
/pl/docs/CSS/Na_początek/Jak_działa_CSS	/pl/docs/conflicting/Learn/CSS/First_steps/How_CSS_works
/pl/docs/CSS/Na_początek/JavaScript	/pl/docs/Learn/JavaScript/Client-side_web_APIs/Manipulating_documents
/pl/docs/CSS/Na_początek/Kaskadowość_i_dziedziczenie	/pl/docs/Learn/CSS/Building_blocks/Cascade_and_inheritance
/pl/docs/CSS/Na_początek/Kolor	/pl/docs/Learn/CSS/Building_blocks/Values_and_units
/pl/docs/CSS/Na_początek/Listy	/pl/docs/Learn/CSS/Styling_text/Styling_lists
/pl/docs/CSS/Na_początek/Media	/pl/docs/Web/Progressive_web_apps/Responsive/Media_types
/pl/docs/CSS/Na_początek/Po_co_używać_CSS	/pl/docs/conflicting/Learn/CSS/First_steps/How_CSS_works_21be2ff13a08a8866d772c3a5e975193
/pl/docs/CSS/Na_początek/Selektory	/pl/docs/Learn/CSS/Building_blocks/Selectors
/pl/docs/CSS/Na_początek/Style_tekstowe	/pl/docs/Learn/CSS/Styling_text/Fundamentals
