# FROM-URL	TO-URL
/uk/docs/Learn/CSS/Introduction_to_CSS	/en-US/docs/Learn/CSS/First_steps
/uk/docs/MDN/Contribute/Guidelines	/uk/docs/MDN/Guidelines
/uk/docs/MDN/Contribute/Guidelines/Настанови_зі_стилю	/uk/docs/MDN/Guidelines/Настанови_зі_стилю
/uk/docs/MDN/Contribute/Structures	/uk/docs/MDN/Structures
/uk/docs/MDN/Contribute/Structures/Шаблони	/uk/docs/MDN/Structures/Шаблони
/uk/docs/MDN/Contribute/Structures/Шаблони/Загальновживані_шаблони	/uk/docs/MDN/Structures/Шаблони/Загальновживані_шаблони
/uk/docs/MDN/Contribute/Tools	/uk/docs/MDN/Tools
/uk/docs/MDN/Contribute/Tools/KumaScript	/uk/docs/MDN/Tools/KumaScript
/uk/docs/MDN/Contribute/Tools/KumaScript/Усунення_помилок_KumaScript	/uk/docs/MDN/Tools/KumaScript/Усунення_помилок_KumaScript
/uk/docs/MDN/з_чого_почати	/uk/docs/MDN/Contribute/Getting_started
/uk/docs/Web/CSS/attr	/uk/docs/Web/CSS/attr()
/uk/docs/Web/CSS/linear-gradient	/uk/docs/Web/CSS/linear-gradient()
/uk/docs/Web/Guide/CSS	/uk/docs/Learn/CSS
/uk/docs/Web/Guide/HTML	/uk/docs/Learn/HTML
/uk/docs/Web/Guide/HTML/Вступ	/uk/docs/Learn/HTML/Introduction_to_HTML
/uk/docs/Web/JavaScript/Reference/Global_Objects/Date/prototype	/uk/docs/Web/JavaScript/Reference/Global_Objects/Date
/uk/docs/Web/JavaScript/Reference/Global_Objects/Object/prototype	/uk/docs/Web/JavaScript/Reference/Global_Objects/Object
/uk/docs/Web/JavaScript/Reference/Operators/Оператор_поширення	/uk/docs/Web/JavaScript/Reference/Operators/Оператор_розпакування
/uk/docs/Web/JavaScript/Reference/Список_методів	/uk/docs/Web/JavaScript/Reference
/uk/docs/Web/Застосунки/Новітні	/uk/docs/Web/Progressive_web_apps
/uk/docs/Оператор_розпакування	/uk/docs/Web/JavaScript/Reference/Operators/Оператор_розпакування
