# FROM-URL	TO-URL
/kab/docs/Games/Imedyaten	/kab/docs/Games/Examples
/kab/docs/Games/Tools/Engines_and_tools	/kab/docs/orphaned/Games/Tools/Engines_and_tools
/kab/docs/Glossary/aneggaf	/kab/docs/orphaned/Glossary/aneggaf
/kab/docs/Lmed	/kab/docs/Learn
/kab/docs/Lmed/Getting_started_with_the_web	/kab/docs/Learn/Getting_started_with_the_web
/kab/docs/Lmed/Getting_started_with_the_web/HTML_basics	/kab/docs/Learn/Getting_started_with_the_web/HTML_basics
/kab/docs/Lmed/HTML	/kab/docs/Learn/HTML
/kab/docs/Lmed/HTML/Introduction_to_HTML	/kab/docs/Learn/HTML/Introduction_to_HTML
/kab/docs/MDN/Contribute/Howto/Create_an_MDN_account	/kab/docs/orphaned/MDN/Contribute/Howto/Create_an_MDN_account
/kab/docs/MDN/Iwenniten	/kab/docs/MDN/Contribute/Feedback
/kab/docs/MDN/Tamezdaynutt	/kab/docs/orphaned/MDN/Community
/kab/docs/Tools/Tadiwent_Web	/kab/docs/Tools/Web_Console
/kab/docs/Web/JavaScript/Amnir	/kab/docs/Web/JavaScript/Guide
/kab/docs/Web/Tuffart	/kab/docs/Web/Accessibility
