# FROM-URL	TO-URL
/tr/docs/AJAX	/tr/docs/Web/Guide/AJAX
/tr/docs/HTML	/tr/docs/Web/HTML
/tr/docs/HTML/Element/b	/tr/docs/Web/HTML/Element/b
/tr/docs/HTML/Giri%C5%9F	/tr/docs/%C3%96%C4%9Fren/HTML/Introduction_to_HTML
/tr/docs/HTML/HTML5	/tr/docs/Web/HTML/HTML5
/tr/docs/Introduction	/tr/docs/Mozilla/Developer_guide/Introduction
/tr/docs/JavaScript	/tr/docs/Web/JavaScript
/tr/docs/JavaScript/A_re-introduction_to_JavaScript	/tr/docs/Web/JavaScript/A_re-introduction_to_JavaScript
/tr/docs/JavaScript/Guide	/tr/docs/Web/JavaScript/Guide
/tr/docs/JavaScript/Guide/Ifadeler	/tr/docs/Web/JavaScript/Guide/Ifadeler
/tr/docs/JavaScript/Reference	/tr/docs/Web/JavaScript/Reference
/tr/docs/JavaScript/Reference/Global_Objects	/tr/docs/Web/JavaScript/Reference/Global_Objects
/tr/docs/JavaScript/Reference/Global_Objects/Array	/tr/docs/Web/JavaScript/Reference/Global_Objects/Array
/tr/docs/JavaScript/Reference/Global_Objects/Array/concat	/tr/docs/Web/JavaScript/Reference/Global_Objects/Array/concat
/tr/docs/JavaScript/Reference/Global_Objects/Array/prototype	/tr/docs/Web/JavaScript/Reference/Global_Objects/Array/prototype
/tr/docs/JavaScript/Reference/Hakkinda	/tr/docs/Web/JavaScript/Reference/Hakkinda
/tr/docs/Learn/CSS/CSS_layout	/tr/docs/%C3%96%C4%9Fren/CSS/CSS_layout
/tr/docs/Learn/CSS/CSS_layout/K%C4%B1lavuzlar	/tr/docs/%C3%96%C4%9Fren/CSS/CSS_layout/K%C4%B1lavuzlar
/tr/docs/Learn/HTML	/tr/docs/%C3%96%C4%9Fren/HTML
/tr/docs/Learn/HTML/Introduction_to_HTML	/tr/docs/%C3%96%C4%9Fren/HTML/Introduction_to_HTML
/tr/docs/Learn/Server-side	/tr/docs/%C3%96%C4%9Fren/Server-side
/tr/docs/Learn/Server-side/Django	/tr/docs/%C3%96%C4%9Fren/Server-side/Django
/tr/docs/MDN/Contribute/Editor	/tr/docs/MDN/Editor
/tr/docs/MDN/Contribute/Editor/Basics	/tr/docs/MDN/Editor/Basics
/tr/docs/MDN/Contribute/Tools	/tr/docs/MDN/Tools
/tr/docs/MDN/Contribute/Tools/Page_watching	/tr/docs/MDN/Tools/Page_watching
/tr/docs/MDN/Feedback	/tr/docs/MDN/Contribute/Feedback
/tr/docs/MDN/Getting_started	/tr/docs/MDN/Contribute/Getting_started
/tr/docs/MGM_-_%C3%87al%C4%B1%C5%9Fma_Plan%C4%B1	/en-US/docs/User:techexpert/MGM_-_%C3%87al%C4%B1%C5%9Fma_Plan%C4%B1
/tr/docs/Security	/en-US/docs/Web/Security
/tr/docs/Web/CSS/CSS_Background_and_Borders	/en-US/docs/Web/CSS/CSS_Backgrounds_and_Borders
/tr/docs/Web/Guide/CSS	/tr/docs/Learn/CSS
/tr/docs/Web/Guide/HTML	/tr/docs/%C3%96%C4%9Fren/HTML
/tr/docs/Web/HTML/Element	/tr/docs/HTML/Element
/tr/docs/Web/HTML/Element/aside	/tr/docs/HTML/Element/aside
/tr/docs/Web/HTML/Element/li	/tr/docs/HTML/Element/li
/tr/docs/Web/HTML/Element/meta	/tr/docs/HTML/Element/meta
/tr/docs/Web/HTML/Giri%C5%9F	/tr/docs/%C3%96%C4%9Fren/HTML/Introduction_to_HTML
/tr/docs/en	/en-US/
