# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead.
#
# FROM-URL	TO-URL
/zh-TW/docs/AJAX	/zh-TW/docs/Learn_web_development/Core/Scripting/Network_requests
/zh-TW/docs/AJAX/Getting_Started	/zh-TW/docs/Learn_web_development/Core/Scripting/Network_requests
/zh-TW/docs/AJAX/上手篇	/zh-TW/docs/Learn_web_development/Core/Scripting/Network_requests
/zh-TW/docs/AJAX:上手篇	/zh-TW/docs/Learn_web_development/Core/Scripting/Network_requests
/zh-TW/docs/CSS	/zh-TW/docs/Web/CSS
/zh-TW/docs/CSS/-moz-border-image	/zh-TW/docs/Web/CSS/Reference/Properties/border-image
/zh-TW/docs/CSS/@font-face	/zh-TW/docs/Web/CSS/Reference/At-rules/@font-face
/zh-TW/docs/CSS/border-image	/zh-TW/docs/Web/CSS/Reference/Properties/border-image
/zh-TW/docs/CSS/border-image/border-image	/zh-TW/docs/Web/CSS/Reference/Properties/border-image
/zh-TW/docs/CSS_一般問題	/zh-TW/docs/Learn_web_development/Howto/Solve_CSS_problems/CSS_FAQ
/zh-TW/docs/Canvas_tutorial	/en-US/docs/Web/API/Canvas_API/Tutorial
/zh-TW/docs/Core_JavaScript_1.5_教學	/zh-TW/docs/Web/JavaScript/Guide
/zh-TW/docs/Core_JavaScript_1.5_教學/JavaScript_概要	/zh-TW/docs/Web/JavaScript/Guide/Introduction
/zh-TW/docs/Core_JavaScript_1.5_教學/Unicode	/zh-TW/docs/Web/JavaScript/Guide/Grammar_and_types
/zh-TW/docs/Core_JavaScript_1.5_教學/以類別為基礎的語言_vs._以原型為基礎的語言	/zh-TW/docs/Web/JavaScript/Guide/Inheritance_and_the_prototype_chain
/zh-TW/docs/Core_JavaScript_1.5_教學/值	/zh-TW/docs/Web/JavaScript/Guide/Grammar_and_types
/zh-TW/docs/Core_JavaScript_1.5_教學/再談屬性的繼承	/zh-TW/docs/Web/JavaScript/Guide/Inheritance_and_the_prototype_chain
/zh-TW/docs/Core_JavaScript_1.5_教學/再談屬性的繼承/實體關係的確定	/zh-TW/docs/Web/JavaScript/Guide/Inheritance_and_the_prototype_chain
/zh-TW/docs/Core_JavaScript_1.5_教學/再談屬性的繼承/局域值和繼承值	/zh-TW/docs/Web/JavaScript/Guide/Inheritance_and_the_prototype_chain
/zh-TW/docs/Core_JavaScript_1.5_教學/再談屬性的繼承/建構子中的全域資訊	/zh-TW/docs/Web/JavaScript/Guide/Inheritance_and_the_prototype_chain
/zh-TW/docs/Core_JavaScript_1.5_教學/再談屬性的繼承/沒有多重繼承	/zh-TW/docs/Web/JavaScript/Guide/Inheritance_and_the_prototype_chain
/zh-TW/docs/Core_JavaScript_1.5_教學/函數的呼叫	/zh-TW/docs/Web/JavaScript/Guide/Functions
/zh-TW/docs/Core_JavaScript_1.5_教學/函數的定義	/zh-TW/docs/Web/JavaScript/Guide/Functions
/zh-TW/docs/Core_JavaScript_1.5_教學/區塊文法	/zh-TW/docs/Web/JavaScript/Guide/Control_flow_and_error_handling
/zh-TW/docs/Core_JavaScript_1.5_教學/區塊語法	/zh-TW/docs/Web/JavaScript/Guide/Control_flow_and_error_handling
/zh-TW/docs/Core_JavaScript_1.5_教學/字面表達	/zh-TW/docs/Web/JavaScript/Guide/Grammar_and_types
/zh-TW/docs/Core_JavaScript_1.5_教學/常數	/zh-TW/docs/Web/JavaScript/Guide/Grammar_and_types
/zh-TW/docs/Core_JavaScript_1.5_教學/循環語法	/zh-TW/docs/Web/JavaScript/Guide/Control_flow_and_error_handling
