# FROM-URL	TO-URL
/ar/docs/HTML	/ar/docs/Web/HTML
/ar/docs/Introduction	/ar/docs/Mozilla/Developer_guide/Introduction
/ar/docs/Learn/CSS/Introduction_to_CSS	/en-US/docs/Learn/CSS/First_steps
/ar/docs/Learn/CSS/Introduction_to_CSS/How_CSS_works	/en-US/docs/Learn/CSS/First_steps/How_CSS_works
/ar/docs/Learn/CSS/Introduction_to_CSS/Selectors	/en-US/docs/Learn/CSS/Building_blocks/Selectors
/ar/docs/Learn/Getting_started_with_the_web/%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A%D8%A7%D8%AA_%D9%84%D8%BA%D8%A9_%D8%AA%D8%B1%D9%85%D9%8A%D8%B2_%D8%A7%D9%84%D9%86%D8%B5_%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D9%82	/ar/docs/Learn/Getting_started_with_the_web/HTML_basics
/ar/docs/Learn/Getting_started_with_the_web/%D8%A7%D9%84%D8%AA%D8%B9%D8%A7%D9%85%D9%84_%D9%85%D8%B9_%D8%A7%D9%84%D9%85%D9%84%D9%81%D8%A7%D8%AA	/ar/docs/Learn/Getting_started_with_the_web/Dealing_with_files
/ar/docs/Learn/Getting_started_with_the_web/%D8%AA%D8%AB%D8%A8%D9%8A%D8%AA_%D8%A7%D9%84%D8%A8%D8%B1%D9%85%D8%AC%D9%8A%D8%A7%D8%AA_%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3%D9%8A%D8%A9	/ar/docs/Learn/Getting_started_with_the_web/Installing_basic_software
/ar/docs/Learn/Getting_started_with_the_web/%D9%83%D9%8A%D9%81_%D9%8A%D8%AC%D8%A8_%D8%A3%D9%86_%D9%8A%D8%A8%D8%AF%D9%88_%D9%85%D9%88%D9%82%D8%B9%D9%83	/ar/docs/Learn/Getting_started_with_the_web/What_will_your_website_look_like
/ar/docs/Learn/HTML/%D9%85%D9%82%D8%AF%D9%85%D8%A9_%D8%A5%D9%84%D9%89_%D9%84%D8%BA%D8%A9_%D8%AA%D8%B1%D9%85%D9%8A%D8%B2_%D8%A7%D9%84%D9%86%D8%B5_%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D9%82	/ar/docs/Learn/HTML/Introduction_to_HTML
/ar/docs/Learn/HTML/%D9%85%D9%82%D8%AF%D9%85%D8%A9_%D8%A5%D9%84%D9%89_%D9%84%D8%BA%D8%A9_%D8%AA%D8%B1%D9%85%D9%8A%D8%B2_%D8%A7%D9%84%D9%86%D8%B5_%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D9%82/Getting_started	/ar/docs/Learn/HTML/Introduction_to_HTML/Getting_started
/ar/docs/Learn/HTML/%D9%85%D9%82%D8%AF%D9%85%D8%A9_%D8%A5%D9%84%D9%89_%D9%84%D8%BA%D8%A9_%D8%AA%D8%B1%D9%85%D9%8A%D8%B2_%D8%A7%D9%84%D9%86%D8%B5_%D8%A7%D9%84%D9%81%D8%A7%D8%A6%D9%82/HTML_text_fundamentals	/ar/docs/Learn/HTML/Introduction_to_HTML/HTML_text_fundamentals
/ar/docs/MDN/Contribute/Guidelines	/ar/docs/MDN/Guidelines
/ar/docs/MDN/Contribute/Guidelines/Writing_style_guide	/ar/docs/MDN/Guidelines/Writing_style_guide
/ar/docs/MDN/Contribute/Tools	/ar/docs/MDN/Tools
/ar/docs/MDN/Contribute/Tools/Deleting_pages	/ar/docs/MDN/Tools/Deleting_pages
/ar/docs/MDN/Feedback	/ar/docs/MDN/Contribute/Feedback
/ar/docs/MDN/Getting_started	/ar/docs/MDN/Contribute/Getting_started
/ar/docs/MDN/User_guide	/ar/docs/MDN/Tools
/ar/docs/MDN/User_guide/Deleting_pages	/ar/docs/MDN/Tools/Deleting_pages
/ar/docs/Web/%D8%AF%D8%B1%D9%88%D8%B3	/ar/docs/Web/Tutorials
/ar/docs/Web/API/HTMLElement.contentEditable	/ar/docs/Web/API/HTMLElement/contentEditable
/ar/docs/Web/Apps	/ar/docs/Web/%D8%AA%D8%B7%D8%A8%D9%8A%D9%82%D8%A7%D8%AA
/ar/docs/Web/Guide/HTML	/ar/docs/Learn/HTML
/ar/docs/Web/Guide/HTML/%D9%85%D9%82%D8%AF%D9%85%D8%A9	/ar/docs/Learn/HTML/Introduction_to_HTML
/ar/docs/Web/HTML/Element	/ar/docs/HTML/Element
/ar/docs/Web/HTML/Element/bdo	/ar/docs/HTML/Element/bdo
/ar/docs/Web/HTML/Element/headings_elements	/ar/docs/HTML/Element/headings_elements
/ar/docs/Web/HTML/Element/hr	/ar/docs/HTML/Element/hr
/ar/docs/Web/HTML/Element/i	/ar/docs/HTML/Element/i
/ar/docs/Web/HTML/Element/main	/ar/docs/HTML/Element/main
/ar/docs/Web/HTML/Element/span	/ar/docs/HTML/Element/span
/ar/docs/Web/HTML/Element/tt	/ar/docs/HTML/Element/tt
/ar/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Complete_list_of_MIME_types	/ar/docs/Web/HTTP/Basics_of_HTTP/MIME_types/Common_types
/ar/docs/Web/JavaScript/Reference/Global_Objects/%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A7%D8%AA	/ar/docs/Web/JavaScript/Reference/Global_Objects/Math
/ar/docs/en	/en-US/
