# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead:
#
#    yarn content add-redirect <fromURL> <toURL>
#
# FROM-URL	TO-URL
/bn/docs/DOM	/bn/docs/Web/API/Document_Object_Model
/bn/docs/HTML/HTML5	/bn/docs/Web/Guide/HTML/HTML5
/bn/docs/HTML/HTML5/Introduction_to_HTML5	/bn/docs/Web/Guide/HTML/HTML5/Introduction_to_HTML5
/bn/docs/IndexedDB	/bn/docs/Web/API/IndexedDB_API
/bn/docs/Learn/JavaScript/First_steps/জাভাস্ক্রিপ্ট-কী	/bn/docs/Learn/JavaScript/First_steps/What_is_JavaScript
/bn/docs/Localization	/bn/docs/Glossary/Localization
/bn/docs/MDN/Community	/bn/docs/orphaned/MDN/Community
/bn/docs/MDN/Community/Whats_happening	/bn/docs/orphaned/MDN/Community/Whats_happening
/bn/docs/MDN/Contribute/Content	/bn/docs/MDN/Guidelines
/bn/docs/MDN/Contribute/Content/Style_guide	/bn/docs/MDN/Guidelines/Writing_style_guide
/bn/docs/MDN/Contribute/Creating_and_editing_pages	/bn/docs/MDN/Contribute/Howto/Create_and_edit_pages
/bn/docs/MDN/Contribute/Howto/Create_an_MDN_account	/bn/docs/orphaned/MDN/Contribute/Howto/Create_an_MDN_account
/bn/docs/MDN/Contribute/Structures	/bn/docs/MDN/Structures
/bn/docs/MDN/Contribute/Structures/Macros	/bn/docs/MDN/Structures/Macros
/bn/docs/MDN/Getting_started	/bn/docs/MDN/Contribute/Getting_started
/bn/docs/MDN/Guidelines/Style_guide	/bn/docs/MDN/Guidelines/Writing_style_guide
/bn/docs/MDN_at_ten	/bn/docs/MDN/At_ten
/bn/docs/Mozilla/ফায়ারফক্স	/bn/docs/Mozilla/Firefox
/bn/docs/Mozilla/ফায়ারফক্স/রিলিজস	/bn/docs/Mozilla/Firefox/Releases
/bn/docs/Tools/ত্রিমাত্রিক_দর্শন	/bn/docs/Tools/3D_View
/bn/docs/Web/CSS/Getting_Started	/bn/docs/Learn/CSS/First_steps
/bn/docs/Web/CSS/Getting_Started/Color	/bn/docs/Learn/CSS/Building_blocks/Values_and_units
/bn/docs/Web/CSS/Getting_Started/How_CSS_works	/bn/docs/Learn/CSS/First_steps/How_CSS_works
/bn/docs/Web/CSS/Getting_Started/Readable_CSS	/bn/docs/Learn/CSS/First_steps/How_CSS_is_structured
/bn/docs/Web/CSS/Getting_Started/Text_styles	/bn/docs/Learn/CSS/Styling_text/Fundamentals
/bn/docs/Web/CSS/Getting_Started/Why_use_CSS	/bn/docs/conflicting/Learn/CSS/First_steps/How_CSS_works
/bn/docs/Web/CSS/Getting_Started/নই	/bn/docs/Learn/CSS/Building_blocks/Selectors
/bn/docs/Web/CSS/Getting_Started/লে-আউট	/bn/docs/Learn/CSS/CSS_layout
/bn/docs/Web/CSS/element	/bn/docs/Web/CSS/element()
/bn/docs/Web/Guide/API/DOM	/bn/docs/conflicting/Web/API/Document_Object_Model
/bn/docs/Web/Guide/API/WebRTC	/bn/docs/Web/API/WebRTC_API
/bn/docs/Web/Guide/Events	/bn/docs/orphaned/Web/Guide/Events
/bn/docs/Web/Guide/HTML/Canvas_tutorial	/bn/docs/Web/API/Canvas_API/Tutorial
/bn/docs/Web/Guide/HTML/Content_Editable	/bn/docs/Web/Guide/HTML/Editable_content
/bn/docs/Web/Guide/HTML/Forms	/bn/docs/Learn/Forms
/bn/docs/Web/Guide/গ্রাফিক্স	/bn/docs/Web/Guide/Graphics
/bn/docs/Web/HTML/CORS_settings_attributes	/bn/docs/Web/HTML/Attributes/crossorigin
/bn/docs/Web/HTML/Canvas	/bn/docs/Web/API/Canvas_API
/bn/docs/Web/HTML/Canvas/Tutorial	/bn/docs/conflicting/Web/API/Canvas_API/Tutorial
/bn/docs/Web/HTML/Focus_management_in_HTML	/bn/docs/Web/API/Document/hasFocus
/bn/docs/Web/JavaScript/ভাষার_রিসোর্স	/bn/docs/Web/JavaScript/Language_Resources
/bn/docs/Web_Development	/bn/docs/conflicting/Web/Guide
/bn/docs/en	/en-US/
