# FROM-URL	TO-URL
/ca/docs/AJAX	/ca/docs/Web/Guide/AJAX
/ca/docs/AJAX/Primers_passos	/ca/docs/Web/Guide/AJAX/Getting_Started
/ca/docs/AJAX:Primers_passos	/ca/docs/Web/Guide/AJAX/Getting_Started
/ca/docs/Addició_de_motors_de_cerca_a_les_pàgines_web	/ca/docs/Web/OpenSearch
/ca/docs/CSS	/ca/docs/Web/CSS
/ca/docs/Firefox_2	/ca/docs/Mozilla/Firefox/Releases/2
/ca/docs/Firefox_2.0_per_a_desenvolupadors	/ca/docs/Mozilla/Firefox/Releases/2
/ca/docs/Firefox_2_per_a_desenvolupadors	/ca/docs/Mozilla/Firefox/Releases/2
/ca/docs/Glossary/Atribut	/ca/docs/Glossary/Attribute
/ca/docs/Glossary/Caràcter	/ca/docs/Glossary/Character
/ca/docs/Glossary/Codificació_de_caràcters	/ca/docs/Glossary/character_encoding
/ca/docs/Glossary/Etiqueta	/ca/docs/Glossary/Tag
/ca/docs/Glossary/Funció	/ca/docs/Glossary/Function
/ca/docs/Glossary/Mètode	/ca/docs/Glossary/Method
/ca/docs/Glossary/Navegador	/ca/docs/Glossary/Browser
/ca/docs/Glossary/Objecte	/ca/docs/Glossary/Object
/ca/docs/Glossary/Primitiu	/ca/docs/Glossary/Primitive
/ca/docs/Glossary/Propietat	/ca/docs/Glossary/property
/ca/docs/Glossary/Servidor	/ca/docs/Glossary/Server
/ca/docs/Glossary/Valor	/ca/docs/Glossary/Value
/ca/docs/Glossary/adreça_IP	/ca/docs/Glossary/IP_Address
/ca/docs/Glossary/referències_a_objectes	/ca/docs/Glossary/Object_reference
/ca/docs/Glossary/Àmbit	/ca/docs/Glossary/Scope
/ca/docs/JavaScript	/ca/docs/Web/JavaScript
/ca/docs/JavaScript/Referencia	/ca/docs/Web/JavaScript/Reference
/ca/docs/JavaScript/Referencia/Sobre	/ca/docs/Web/JavaScript/Reference/About
/ca/docs/Learn/Accessibility/Que_es_accessibilitat	/ca/docs/Learn/Accessibility/What_is_accessibility
/ca/docs/Learn/CSS/Building_blocks/Cascada_i_herència	/ca/docs/Learn/CSS/Building_blocks/Cascade_and_inheritance
/ca/docs/Learn/CSS/Building_blocks/Depurar_el_CSS	/ca/docs/Learn/CSS/Building_blocks/Debugging_CSS
/ca/docs/Learn/CSS/Building_blocks/Desbordament_de_contingut	/ca/docs/Learn/CSS/Building_blocks/Overflowing_content
/ca/docs/Learn/CSS/Building_blocks/Dimensionar_elements_en_CSS	/ca/docs/Learn/CSS/Building_blocks/Sizing_items_in_CSS
/ca/docs/Learn/CSS/Building_blocks/Fons_i_vores	/ca/docs/Learn/CSS/Building_blocks/Backgrounds_and_borders
/ca/docs/Learn/CSS/Building_blocks/Selectors_CSS	/ca/docs/Learn/CSS/Building_blocks/Selectors
/ca/docs/Learn/CSS/Building_blocks/Selectors_CSS/Combinadors	/ca/docs/Learn/CSS/Building_blocks/Selectors/Combinators
/ca/docs/Learn/CSS/Building_blocks/Selectors_CSS/Pseudo-classes_and_pseudo-elements	/ca/docs/Learn/CSS/Building_blocks/Selectors/Pseudo-classes_and_pseudo-elements
/ca/docs/Learn/CSS/Building_blocks/Selectors_CSS/Selectors_atribut	/ca/docs/Learn/CSS/Building_blocks/Selectors/Attribute_selectors
