# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead:
#
#    yarn content add-redirect <fromURL> <toURL>
#
# FROM-URL	TO-URL
/it/docs/AJAX	/it/docs/Web/Guide/AJAX
/it/docs/AJAX/Iniziare	/it/docs/Web/Guide/AJAX/Getting_Started
/it/docs/AJAX:Iniziare	/it/docs/Web/Guide/AJAX/Getting_Started
/it/docs/Adattare_le_applicazioni_XUL_a_Firefox_1.5	/it/docs/Mozilla/Firefox/Releases/1.5/Adapting_XUL_Applications_for_Firefox_1.5
/it/docs/CSS	/it/docs/Web/CSS
/it/docs/CSS/-moz-font-language-override	/it/docs/Web/CSS/font-language-override
/it/docs/CSS/:-moz-first-node	/it/docs/Web/CSS/:-moz-first-node
/it/docs/CSS/:-moz-last-node	/it/docs/Web/CSS/:-moz-last-node
/it/docs/CSS/:-moz-list-bullet	/it/docs/Web/CSS/:-moz-list-bullet
/it/docs/CSS/@-moz-document	/it/docs/Web/CSS/@document
/it/docs/CSS/Getting_Started	/it/docs/Learn/CSS/First_steps
/it/docs/CSS/Mozilla_Extensions	/it/docs/Web/CSS/Mozilla_Extensions
/it/docs/CSS/background	/it/docs/Web/CSS/background
/it/docs/CSS/background-attachment	/it/docs/Web/CSS/background-attachment
/it/docs/CSS/background-color	/it/docs/Web/CSS/background-color
/it/docs/CSS/background-image	/it/docs/Web/CSS/background-image
/it/docs/CSS/background-position	/it/docs/Web/CSS/background-position
/it/docs/CSS/background-repeat	/it/docs/Web/CSS/background-repeat
/it/docs/CSS/border	/it/docs/Web/CSS/border
/it/docs/CSS/border-bottom	/it/docs/Web/CSS/border-bottom
/it/docs/CSS/color	/it/docs/Web/CSS/color
/it/docs/CSS/cursor	/it/docs/Web/CSS/cursor
/it/docs/CSS/cursor/Usare_valori_URL_per_la_proprietà_cursor	/it/docs/Web/CSS/CSS_Basic_User_Interface/Using_URL_values_for_the_cursor_property
/it/docs/CSS/text-align	/it/docs/Web/CSS/text-align
/it/docs/CSS/text-shadow	/it/docs/Web/CSS/text-shadow
/it/docs/CSS/transition-timing-function	/it/docs/Web/CSS/transition-timing-function
/it/docs/CSS/word-break	/it/docs/Web/CSS/word-break
/it/docs/CSS::-moz-first-node	/it/docs/Web/CSS/:-moz-first-node
/it/docs/CSS::-moz-last-node	/it/docs/Web/CSS/:-moz-last-node
/it/docs/CSS::-moz-list-bullet	/it/docs/Web/CSS/:-moz-list-bullet
/it/docs/CSS:@-moz-document	/it/docs/Web/CSS/@document
/it/docs/CSS:Getting_Started	/it/docs/Learn/CSS/First_steps
/it/docs/CSS:background	/it/docs/Web/CSS/background
/it/docs/CSS:background-attachment	/it/docs/Web/CSS/background-attachment
/it/docs/CSS:background-color	/it/docs/Web/CSS/background-color
/it/docs/CSS:background-image	/it/docs/Web/CSS/background-image
/it/docs/CSS:text-align	/it/docs/Web/CSS/text-align
/it/docs/CSS_Reference/Mozilla_Extensions	/it/docs/Web/CSS/Mozilla_Extensions
/it/docs/CSS_Reference:Mozilla_Extensions	/it/docs/Web/CSS/Mozilla_Extensions
/it/docs/Circa_il_Document_Object_Model	/it/docs/conflicting/Web/API/Document_Object_Model
/it/docs/Compatibilità_di_AJAX	/it/docs/Web/Guide/AJAX
/it/docs/Conoscere_i_CSS	/it/docs/Learn/CSS/First_steps
/it/docs/Conoscere_i_CSS-redirect-1	/it/docs/Learn/CSS/First_steps
/it/docs/Conoscere_i_CSS/CSS_leggibili	/it/docs/Learn/CSS/First_steps/How_CSS_is_structured
/it/docs/Conoscere_i_CSS/Cascata_ed_ereditarietà	/it/docs/Learn/CSS/Building_blocks/Cascade_and_inheritance
/it/docs/Conoscere_i_CSS/Che_cosa_sono_i_CSS	/it/docs/Learn/CSS/First_steps/How_CSS_works
/it/docs/Conoscere_i_CSS/Che_cosa_sono_i_CSS-redirect-1	/it/docs/Learn/CSS/First_steps/How_CSS_works
/it/docs/Conoscere_i_CSS/Come_funzionano_i_CSS	/it/docs/conflicting/Learn/CSS/First_steps/How_CSS_works
/it/docs/Conoscere_i_CSS/I_Selettori	/it/docs/conflicting/Learn/CSS/Building_blocks/Selectors
