# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead:
#
#    yarn content add-redirect <fromURL> <toURL>
#
# FROM-URL	TO-URL
/de/docs/AJAX	/de/docs/Web/Guide/AJAX
/de/docs/Apps/Progressiv	/de/docs/Web/Progressive_web_apps
/de/docs/Barrierefreiheit	/de/docs/Web/Accessibility
/de/docs/Barrierefreiheit/ARIA	/de/docs/Web/Accessibility/ARIA
/de/docs/Barrierefreiheit/ARIA/ARIA_Live_Regionen	/de/docs/Web/Accessibility/ARIA/ARIA_Live_Regions
/de/docs/Barrierefreiheit/An_overview_of_accessible_web_applications_and_widgets	/de/docs/Web/Accessibility/An_overview_of_accessible_web_applications_and_widgets
/de/docs/Benutzen_des_Zwischenspeichers_in_Firefox_1.5_(caching)	/de/docs/Mozilla/Firefox/Releases/1.5/Using_Firefox_1.5_caching
/de/docs/CSS	/de/docs/Web/CSS
/de/docs/CSS/-moz-border-radius	/de/docs/Web/CSS/border-radius
/de/docs/CSS/-moz-border-radius-bottomleft	/de/docs/Web/CSS/border-bottom-left-radius
/de/docs/CSS/-moz-border-radius-bottomright	/de/docs/Web/CSS/border-bottom-right-radius
/de/docs/CSS/-moz-border-radius-topleft	/de/docs/Web/CSS/border-top-left-radius
/de/docs/CSS/-moz-border-radius-topright	/de/docs/Web/CSS/border-top-right-radius
/de/docs/CSS/-moz-box-shadow	/de/docs/Web/CSS/box-shadow
/de/docs/CSS/-moz-image-region	/de/docs/Web/CSS/-moz-image-region
/de/docs/CSS/-moz-user-input	/de/docs/Web/CSS/-moz-user-input
/de/docs/CSS/-moz-user-modify	/de/docs/Web/CSS/user-modify
/de/docs/CSS/-moz-user-select	/de/docs/Web/CSS/user-select
/de/docs/CSS/:empty	/de/docs/Web/CSS/:empty
/de/docs/CSS/:lang	/de/docs/Web/CSS/:lang
/de/docs/CSS/@import	/de/docs/Web/CSS/@import
/de/docs/CSS/Attributselektoren	/de/docs/Web/CSS/Attribute_selectors
/de/docs/CSS/Border-bottom-width	/de/docs/Web/CSS/Border-bottom-width
/de/docs/CSS/Border-left-width	/de/docs/Web/CSS/Border-left-width
/de/docs/CSS/Border-right-width	/de/docs/Web/CSS/Border-right-width
/de/docs/CSS/Border-top-width	/de/docs/Web/CSS/Border-top-width
/de/docs/CSS/Bottom	/de/docs/Web/CSS/Bottom
/de/docs/CSS/Boxmodell	/de/docs/Web/CSS/CSS_Box_Model/Introduction_to_the_CSS_box_model
/de/docs/CSS/CSS_Werte_Geltung	/de/docs/Web/CSS
/de/docs/CSS/CSS_animated_properties	/de/docs/Web/CSS
/de/docs/CSS/CSS_animierbare_Eigenschaften	/de/docs/Web/CSS
/de/docs/CSS/CSS_prozentuale_werte	/de/docs/Web/CSS
/de/docs/CSS/CSS_werte_syntax	/de/docs/Web/CSS
/de/docs/CSS/Farben	/de/docs/Web/CSS/color_value
/de/docs/CSS/Initialwert	/de/docs/Web/CSS/initial_value
/de/docs/CSS/Left	/de/docs/Web/CSS/Left
/de/docs/CSS/Right	/de/docs/Web/CSS/Right
/de/docs/CSS/Top	/de/docs/Web/CSS/Top
/de/docs/CSS/Vererbung	/de/docs/Web/CSS/inheritance
/de/docs/CSS/Wertdefinitionssyntax	/de/docs/Web/CSS/Value_definition_syntax
/de/docs/CSS/background	/de/docs/Web/CSS/background
/de/docs/CSS/background-attachment	/de/docs/Web/CSS/background-attachment
/de/docs/CSS/background-clip	/de/docs/Web/CSS/background-clip
/de/docs/CSS/background-color	/de/docs/Web/CSS/background-color
/de/docs/CSS/background-image	/de/docs/Web/CSS/background-image
/de/docs/CSS/background-origin	/de/docs/Web/CSS/background-origin
/de/docs/CSS/background-position	/de/docs/Web/CSS/background-position
/de/docs/CSS/background-repeat	/de/docs/Web/CSS/background-repeat
/de/docs/CSS/background-size	/de/docs/Web/CSS/background-size
/de/docs/CSS/berechneter_Wert	/de/docs/Web/CSS/computed_value
/de/docs/CSS/border	/de/docs/Web/CSS/border
/de/docs/CSS/border-bottom	/de/docs/Web/CSS/border-bottom
/de/docs/CSS/border-bottom-color	/de/docs/Web/CSS/border-bottom-color
/de/docs/CSS/border-bottom-left-radius	/de/docs/Web/CSS/border-bottom-left-radius
/de/docs/CSS/border-bottom-right-radius	/de/docs/Web/CSS/border-bottom-right-radius
/de/docs/CSS/border-bottom-style	/de/docs/Web/CSS/border-bottom-style
/de/docs/CSS/border-collapse	/de/docs/Web/CSS/border-collapse
/de/docs/CSS/border-color	/de/docs/Web/CSS/border-color
/de/docs/CSS/border-left	/de/docs/Web/CSS/border-left
/de/docs/CSS/border-left-color	/de/docs/Web/CSS/border-left-color
/de/docs/CSS/border-left-style	/de/docs/Web/CSS/border-left-style
/de/docs/CSS/border-radius	/de/docs/Web/CSS/border-radius
/de/docs/CSS/border-right	/de/docs/Web/CSS/border-right
/de/docs/CSS/border-right-color	/de/docs/Web/CSS/border-right-color
/de/docs/CSS/border-right-style	/de/docs/Web/CSS/border-right-style
/de/docs/CSS/border-spacing	/de/docs/Web/CSS/border-spacing
/de/docs/CSS/border-style	/de/docs/Web/CSS/border-style
/de/docs/CSS/border-top	/de/docs/Web/CSS/border-top
/de/docs/CSS/border-top-color	/de/docs/Web/CSS/border-top-color
/de/docs/CSS/border-top-left-radius	/de/docs/Web/CSS/border-top-left-radius
/de/docs/CSS/border-top-right-radius	/de/docs/Web/CSS/border-top-right-radius
/de/docs/CSS/border-top-style	/de/docs/Web/CSS/border-top-style
/de/docs/CSS/border-width	/de/docs/Web/CSS/border-width
/de/docs/CSS/box-shadow	/de/docs/Web/CSS/box-shadow
/de/docs/CSS/box-sizing	/de/docs/Web/CSS/box-sizing
/de/docs/CSS/calc	/de/docs/Web/CSS/calc()
/de/docs/CSS/clear	/de/docs/Web/CSS/clear
/de/docs/CSS/color	/de/docs/Web/CSS/color
/de/docs/CSS/cursor	/de/docs/Web/CSS/cursor
/de/docs/CSS/display	/de/docs/Web/CSS/display
/de/docs/CSS/empty-cells	/de/docs/Web/CSS/empty-cells
/de/docs/CSS/float	/de/docs/Web/CSS/float
/de/docs/CSS/font	/de/docs/Web/CSS/font
/de/docs/CSS/height	/de/docs/Web/CSS/height
/de/docs/CSS/hyphens	/de/docs/Web/CSS/hyphens
/de/docs/CSS/list-style	/de/docs/Web/CSS/list-style
/de/docs/CSS/margin	/de/docs/Web/CSS/margin
/de/docs/CSS/margin-bottom	/de/docs/Web/CSS/margin-bottom
/de/docs/CSS/margin-left	/de/docs/Web/CSS/margin-left
/de/docs/CSS/margin-right	/de/docs/Web/CSS/margin-right
/de/docs/CSS/margin-top	/de/docs/Web/CSS/margin-top
/de/docs/CSS/max-height	/de/docs/Web/CSS/max-height
/de/docs/CSS/max-width	/de/docs/Web/CSS/max-width
/de/docs/CSS/min-height	/de/docs/Web/CSS/min-height
/de/docs/CSS/min-width	/de/docs/Web/CSS/min-width
/de/docs/CSS/opacity	/de/docs/Web/CSS/opacity
/de/docs/CSS/overflow	/de/docs/Web/CSS/overflow
/de/docs/CSS/padding	/de/docs/Web/CSS/padding
/de/docs/CSS/padding-bottom	/de/docs/Web/CSS/padding-bottom
/de/docs/CSS/padding-left	/de/docs/Web/CSS/padding-left
/de/docs/CSS/padding-right	/de/docs/Web/CSS/padding-right
