# FROM-URL	TO-URL
/hi-IN/docs/Glossary/इंटरनेट	/hi-IN/docs/Glossary/Internet
/hi-IN/docs/Glossary/डेटा_संरचना	/hi-IN/docs/Glossary/Data_structure
/hi-IN/docs/Glossary/लोकल	/hi-IN/docs/Glossary/Locale
/hi-IN/docs/MDN/Community	/hi-IN/docs/orphaned/MDN/Community
/hi-IN/docs/MDN/Contribute/Howto/Do_a_technical_review	/hi-IN/docs/orphaned/MDN/Contribute/Howto/Do_a_technical_review
/hi-IN/docs/MDN/Feedback	/hi-IN/docs/MDN/Contribute/Feedback
/hi-IN/docs/MDN/Getting_started	/hi-IN/docs/MDN/Contribute/Getting_started
/hi-IN/docs/Web/JavaScript/Reference/Operators/ऑपरेटर_प्राथमिकता	/hi-IN/docs/Web/JavaScript/Reference/Operators/Operator_Precedence
/hi-IN/docs/Web/JavaScript/टाईप्ड_सरणियाँ	/hi-IN/docs/Web/JavaScript/Typed_arrays
/hi-IN/docs/Web/Localization	/hi-IN/docs/orphaned/Web/Localization
